work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1.0,EX,FT,Data Scientist,0.006382838718168059,USD,0.43803555211883083,US,0.0,US,M
1.0,EX,FT,Data Scientist,0.004573271040336909,USD,0.31440337358497356,US,0.0,US,M
1.0,MI,FT,Data Engineer,0.004408764887806804,USD,0.30316408462735017,US,0.0,US,M
1.0,MI,FT,Data Engineer,0.0029282095150358622,USD,0.2020104840087397,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.005889320260577745,USD,0.4043176852459607,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.0037589655853128906,USD,0.2587688932447378,US,1.0,US,M
1.0,MI,FT,Financial Data Analyst,0.004079752582746595,USD,0.2806855067121034,US,1.0,US,L
1.0,SE,FT,Data Scientist,0.006547344870698164,USD,0.4492748410764542,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.004408764887806804,USD,0.30316408462735017,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.009584128446403894,USD,0.6567521152341819,US,1.0,US,M
1.0,SE,FT,Data Scientist,0.006323616503257221,USD,0.4339894080940864,US,1.0,US,M
1.0,SE,FT,Research Scientist,0.004451141672698559,USD,0.306059325462834,US,0.0,US,M
1.0,SE,FT,Research Scientist,0.0029016253207869974,USD,0.20019421491318776,US,0.0,US,M
1.0,SE,FT,Data Infrastructure Engineer,0.0058564190300717245,USD,0.402069827454436,US,1.0,US,M
1.0,SE,FT,Data Infrastructure Engineer,0.0045074685793248664,USD,0.3099076580019242,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.002105678752385339,USD,0.14581403922062275,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.0016121602947950253,USD,0.1120961723477526,US,0.0,US,M
1.0,SE,FT,Analytics Engineer,0.008860301375271435,USD,0.607299243820639,US,1.0,US,M
1.0,SE,FT,Analytics Engineer,0.005839968414818713,USD,0.40094589855867363,US,1.0,US,M
1.0,MI,FT,Data Analyst,0.0022701849049154435,USD,0.15705332817824613,US,1.0,US,M
1.0,MI,FT,Data Analyst,0.0019411725998552346,USD,0.13457475026299937,US,1.0,US,M
1.0,MI,FT,ML Engineer,0.005066789497927222,USD,0.3481212404578437,US,0.0,US,M
1.0,MI,FT,ML Engineer,0.00463907350134895,USD,0.31889908916802295,US,0.0,US,M
1.0,SE,FT,Data Architect,0.004706192011581233,USD,0.3234847190627333,US,1.0,US,M
1.0,SE,FT,Data Architect,0.0035500427715996576,USD,0.24449499626855606,US,1.0,US,M
1.0,MI,FT,Software Data Engineer,0.0030927156675659667,SGD,0.15709828533407663,SG,1.0,SG,L
1.0,SE,FT,Data Analyst,0.005730736329538725,USD,0.3934830106908117,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.0032907810752122128,USD,0.22678187687134163,US,0.0,US,M
1.0,MI,FT,Data Scientist,0.045864315325393167,INR,0.026727029141228414,IN,1.0,IN,L
1.0,EN,FT,AI Programmer,0.002105678752385339,USD,0.14581403922062275,IN,0.0,AU,L
1.0,EN,FT,AI Developer,0.0024346910574455484,USD,0.16829261713586952,SE,0.5,SE,M
1.0,MI,FT,Lead Data Analyst,0.04915443837599526,INR,0.02946042421572242,IN,0.5,IN,L
1.0,MI,FT,Machine Learning Engineer,0.008027900243469105,USD,0.5504284416950647,US,0.0,US,M
1.0,MI,FT,Machine Learning Engineer,0.004737777192867013,USD,0.32564266254259694,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.004392314272553793,USD,0.3020401557315878,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.0034019872343225635,USD,0.23437963620669502,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.003257221820096071,USD,0.22448906192398646,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.002105678752385339,USD,0.14581403922062275,US,0.0,US,M
1.0,EX,FT,Data Engineer,0.0067419227479107715,USD,0.46256867205553115,US,1.0,US,M
1.0,EX,FT,Data Engineer,0.0036422978219385403,USD,0.2507979895159913,US,1.0,US,M
1.0,EN,FT,Research Scientist,0.004737777192867013,USD,0.32564266254259694,US,0.0,US,M
1.0,EN,FT,Research Scientist,0.0030927156675659667,USD,0.21324977296636308,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.004606172270842929,USD,0.31665123137649825,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.0022701849049154435,USD,0.15705332817824613,US,0.0,US,M
1.0,EN,FT,Data Analyst,0.0022701849049154435,USD,0.15705332817824613,US,1.0,US,M
1.0,EN,FT,Data Analyst,0.0017766664473251297,USD,0.12333546130537598,US,1.0,US,M
1.0,MI,FT,Analytics Engineer,0.00591235112193196,USD,0.4058911857000279,US,0.0,US,M
1.0,MI,FT,Analytics Engineer,0.005231295650457326,USD,0.3593605294154671,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.005066789497927222,USD,0.3481212404578437,US,1.0,US,M
1.0,SE,FT,Data Engineer,0.004079752582746595,USD,0.2806855067121034,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.005362900572481411,USD,0.36835196058156583,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.0034414687109297886,USD,0.23707706555652466,US,0.0,US,M
1.0,SE,FT,Data Operations Engineer,0.006152530104625913,USD,0.4223005475781581,US,1.0,US,M
1.0,SE,FT,Data Operations Engineer,0.0043051260117128376,USD,0.29608333258404745,US,1.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.004392314272553793,USD,0.3020401557315878,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.0034019872343225635,USD,0.23437963620669502,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.008883332236625649,USD,0.6088727442747063,US,1.0,US,M
1.0,SE,FT,Data Engineer,0.005675462262288609,USD,0.38970660960105025,US,1.0,US,M
1.0,MI,FT,Data Scientist,0.0016121602947950253,EUR,0.12113256066968181,ES,0.0,ES,M
1.0,MI,FT,Data Scientist,0.001283147989734816,EUR,0.09701079870883049,ES,0.0,ES,M
1.0,MI,FT,Data Engineer,0.002105678752385339,EUR,0.157314079682063,SI,1.0,SI,M
1.0,MI,FT,Data Engineer,0.001283147989734816,EUR,0.09701079870883049,SI,1.0,SI,M
1.0,SE,FT,Machine Learning Engineer,0.005099690728433243,GBP,0.4282618664412815,GB,0.0,GB,M
1.0,SE,FT,Machine Learning Engineer,0.0025432651181154175,GBP,0.21601014233435537,GB,0.0,GB,M
1.0,SE,FT,Data Engineer,0.0035105612949924325,GBP,0.29632160550994907,GB,0.0,GB,M
1.0,SE,FT,Data Engineer,0.0025432651181154175,GBP,0.21601014233435537,GB,0.0,GB,M
1.0,SE,FT,Data Engineer,0.008093702704481147,USD,0.5549241572781141,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.004046851352240573,USD,0.27843764892057876,US,0.0,US,M
0.6666666666667425,SE,FT,BI Developer,0.004079752582746595,USD,0.2806855067121034,US,1.0,US,L
0.33333333333337123,MI,FT,Data Science Lead,0.004737777192867013,USD,0.32564266254259694,US,1.0,US,M
1.0,SE,FT,Data Engineer,0.005191814173850101,USD,0.3566631000656375,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.0039481476607225105,USD,0.2716940755460047,US,0.0,US,M
1.0,SE,FT,ML Engineer,0.008356912548529315,USD,0.5729070196103114,CA,1.0,CA,M
1.0,SE,FT,ML Engineer,0.003421727972626176,USD,0.23572835088160984,CA,1.0,CA,M
1.0,SE,FT,Analytics Engineer,0.005395801802987431,USD,0.37059981837309053,US,1.0,US,M
1.0,SE,FT,Analytics Engineer,0.004079752582746595,USD,0.2806855067121034,US,1.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.007945647167204053,USD,0.544808797216253,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.005468184510100677,USD,0.3755451055144448,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.007690596828321378,USD,0.5273834036163537,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.00506126209120221,USD,0.3477436003488676,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.005191814173850101,USD,0.3566631000656375,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.0039481476607225105,USD,0.2716940755460047,US,0.0,US,M
1.0,MI,FT,Data Scientist,0.0040386260446140685,USD,0.27787568447269756,US,0.0,US,M
1.0,MI,FT,Data Scientist,0.0032983483582285974,USD,0.2272988841633923,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.008093702704481147,USD,0.5549241572781141,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.004046851352240573,USD,0.27843764892057876,US,0.0,US,M
1.0,SE,FT,Data Science Manager,0.009656511153517141,USD,0.6616974023755362,US,0.0,US,M
1.0,SE,FT,Data Science Manager,0.007866684213989603,USD,0.5394139385165938,US,0.0,US,M
1.0,MI,FT,Data Analytics Manager,0.0049022833453971175,USD,0.3368819515002203,US,0.0,US,M
1.0,MI,FT,Data Analytics Manager,0.004408764887806804,USD,0.30316408462735017,US,0.0,US,M
1.0,EX,FT,Data Engineer,0.005313548726722379,USD,0.36498017389427884,US,0.0,US,M
1.0,EX,FT,Data Engineer,0.0033065736658551025,USD,0.22786084861127348,US,0.0,US,M
1.0,SE,FT,Data Architect,0.006004474567348818,USD,0.412185187516297,US,1.0,US,M
1.0,SE,FT,Data Architect,0.003652036586168322,USD,0.2514633554222826,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.008027900243469105,USD,0.5504284416950647,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.0043429624267947615,USD,0.29866836904430083,US,1.0,US,M
1.0,MI,FT,Data Analyst,0.004079752582746595,USD,0.2806855067121034,CA,1.0,CA,M
1.0,MI,FT,Data Analyst,0.0030927156675659667,USD,0.21324977296636308,CA,1.0,CA,M
1.0,SE,FT,Deep Learning Researcher,0.0035862341251562805,EUR,0.2658608845769982,DE,0.0,DE,L
1.0,SE,FT,Data Engineer,0.004408764887806804,USD,0.30316408462735017,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.003750740277686385,USD,0.25820692879685664,US,0.0,US,M
1.0,SE,FT,BI Analyst,0.005066789497927222,USD,0.3481212404578437,US,0.0,US,M
1.0,SE,FT,BI Analyst,0.004244258735276699,USD,0.2919247956697268,US,0.0,US,M
1.0,MI,FT,Data Science Manager,0.003240771204843061,USD,0.2233651330282241,US,0.0,US,M
1.0,MI,FT,Data Science Manager,0.002105678752385339,USD,0.14581403922062275,US,0.0,US,M
1.0,MI,FT,Data Science Consultant,0.0027637033625057573,USD,0.1907711950511163,US,0.0,US,M
1.0,MI,FT,Data Science Consultant,0.002105678752385339,USD,0.14581403922062275,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.004856221622688688,USD,0.3337349505920858,US,1.0,US,M
1.0,SE,FT,Data Engineer,0.003316444035006909,USD,0.22853520594873086,US,1.0,US,M
1.0,EN,FT,Data Engineer,0.00391524643021649,USD,0.26944621775448,US,0.0,US,M
1.0,EN,FT,Data Engineer,0.0027637033625057573,USD,0.1907711950511163,US,0.0,US,M
1.0,MI,FT,Research Scientist,0.005889320260577745,USD,0.4043176852459607,US,1.0,US,M
1.0,MI,FT,Research Scientist,0.00391524643021649,USD,0.26944621775448,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.003981048891228532,USD,0.27394193333752936,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.002895308284529841,USD,0.19976262621721502,US,1.0,US,M
1.0,SE,FT,Data Scientist,0.006729946700006579,USD,0.46175045181941615,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.004846351253536882,USD,0.3330605932546284,US,0.0,US,M
1.0,MI,FT,Data Scientist,0.006382838718168059,USD,0.43803555211883083,US,1.0,US,M
1.0,MI,FT,Data Scientist,0.004737777192867013,USD,0.32564266254259694,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.005116141343686253,USD,0.35149302714513075,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.0037342896624333747,USD,0.2570829999010943,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.005560307955517536,USD,0.3818391073307139,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.004573271040336909,USD,0.31440337358497356,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.005560307955517536,USD,0.3818391073307139,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.004696650654734486,USD,0.3228328403031911,US,0.0,US,M
1.0,SE,FT,Data Analytics Specialist,0.003257221820096071,USD,0.22448906192398646,US,0.0,US,M
1.0,SE,FT,Data Analytics Specialist,0.002599197209975653,USD,0.17953190609349293,US,0.0,US,M
1.0,SE,FT,Research Scientist,0.006876357175758373,USD,0.471753418991701,US,0.0,US,M
1.0,SE,FT,Research Scientist,0.004616042639994735,USD,0.31732558871395566,US,0.0,US,M
1.0,EN,FT,AI Developer,0.006382838718168059,EUR,0.47089473731533854,DE,1.0,DE,L
1.0,MI,FT,Data Engineer,0.0021714812133973808,USD,0.15030975480367212,MX,1.0,MX,M
1.0,MI,FT,Data Engineer,0.0017766664473251297,USD,0.12333546130537598,MX,1.0,MX,M
1.0,SE,FT,Machine Learning Engineer,0.004849641376587484,USD,0.33328537903378086,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.003839573600052642,USD,0.26427614483397327,US,0.0,US,M
1.0,MI,FT,Data Engineer,0.008356912548529315,USD,0.5729070196103114,US,0.0,US,M
1.0,MI,FT,Data Engineer,0.005560307955517536,USD,0.3818391073307139,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.0059320918602355725,USD,0.40723990037494273,US,1.0,US,M
1.0,SE,FT,Data Scientist,0.003879055076659867,USD,0.2669735741838029,US,1.0,US,M
1.0,MI,FT,Research Scientist,0.010989010989010988,USD,0.7527356429322857,US,1.0,US,M
1.0,MI,FT,Research Scientist,0.004737777192867013,USD,0.32564266254259694,US,1.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.004849641376587484,USD,0.33328537903378086,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.003839573600052642,USD,0.26427614483397327,US,0.0,US,M
1.0,MI,FT,Data Engineer,0.008027900243469105,USD,0.5504284416950647,US,0.0,US,M
1.0,MI,FT,Data Engineer,0.005560307955517536,USD,0.3818391073307139,US,0.0,US,M
1.0,MI,FT,Data Scientist,0.0017766664473251297,EUR,0.1331923177212117,FR,0.5,FR,M
1.0,SE,FT,Data Analyst,0.0059189313680331635,USD,0.40634075725833285,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.0038066723695466204,USD,0.26202828704244857,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.004856221622688688,USD,0.3337349505920858,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.003316444035006909,USD,0.22853520594873086,US,0.0,US,M
1.0,SE,FL,Software Data Engineer,0.0014476541422649206,USD,0.10085688339012921,NG,0.5,AU,M
1.0,EN,FT,Data Analyst,0.0030927156675659667,USD,0.21324977296636308,UZ,1.0,US,L
1.0,SE,FT,Machine Learning Engineer,0.007945647167204053,USD,0.544808797216253,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.005468184510100677,USD,0.3755451055144448,US,0.0,US,M
1.0,EX,FT,Data Engineer,0.01000197407383036,USD,0.6852999091865453,US,1.0,US,M
1.0,EX,FT,Data Engineer,0.007665986707902875,USD,0.5257020059882932,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.00391524643021649,USD,0.26944621775448,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.003421727972626176,USD,0.23572835088160984,US,0.0,US,M
1.0,EN,FT,Data Analyst,0.004737777192867013,USD,0.32564266254259694,US,0.0,US,M
1.0,EN,FT,Data Analyst,0.0030927156675659667,USD,0.21324977296636308,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.00470737645587945,USD,0.3235656419432282,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.0025125024675922876,USD,0.1736088008128254,US,0.0,US,M
1.0,MI,FT,Data Engineer,0.004606172270842929,USD,0.31665123137649825,US,0.0,US,M
1.0,MI,FT,Data Engineer,0.0022701849049154435,USD,0.15705332817824613,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.004392314272553793,USD,0.3020401557315878,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.0034019872343225635,USD,0.23437963620669502,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.004392314272553793,USD,0.3020401557315878,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.0034019872343225635,USD,0.23437963620669502,US,0.0,US,M
1.0,MI,FT,Data Engineer,0.0047246167006646045,USD,0.3247435194259871,US,0.0,US,M
1.0,MI,FT,Data Engineer,0.0031585181285780084,USD,0.21774548854941242,US,0.0,US,M
1.0,MI,FT,Data Analyst,0.0024346910574455484,GBP,0.20699623259034142,GB,0.0,GB,M
1.0,MI,FT,Data Analyst,0.0011186418372047115,GBP,0.09773011320211838,GB,0.0,GB,M
1.0,SE,FT,Data Engineer,0.008093702704481147,USD,0.5549241572781141,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.004046851352240573,USD,0.27843764892057876,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.0029282095150358622,USD,0.2020104840087397,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.002615647825228663,USD,0.18065583498925525,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.0059189313680331635,USD,0.40634075725833285,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.0038066723695466204,USD,0.26202828704244857,US,0.0,US,M
1.0,EN,FT,Research Scientist,0.004737777192867013,USD,0.32564266254259694,US,0.0,US,M
1.0,EN,FT,Research Scientist,0.0030927156675659667,USD,0.21324977296636308,US,0.0,US,M
1.0,MI,FT,Data Engineer,0.004573271040336909,USD,0.31440337358497356,US,0.0,US,M
1.0,MI,FT,Data Engineer,0.00391524643021649,USD,0.26944621775448,US,0.0,US,M
1.0,MI,FT,Data Scientist,0.004737777192867013,USD,0.32564266254259694,US,1.0,US,M
1.0,MI,FT,Data Scientist,0.0030186878989274194,USD,0.20819209293543256,US,1.0,US,M
1.0,SE,FT,Data Scientist,0.0064157399486740796,USD,0.44028340991035547,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.003816542738698427,USD,0.262702644379906,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.008093702704481147,USD,0.5549241572781141,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.004046851352240573,USD,0.27843764892057876,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.003750740277686385,USD,0.25820692879685664,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.0022701849049154435,USD,0.15705332817824613,US,1.0,US,M
1.0,MI,FT,Data Scientist,0.003651707573863262,USD,0.2514408768443674,US,1.0,US,M
1.0,MI,FT,Data Scientist,0.0025307626505231295,USD,0.1748563618871216,US,1.0,US,M
1.0,SE,FT,Data Scientist,0.0059189313680331635,USD,0.40634075725833285,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.00405672172139238,USD,0.2791120062580361,US,0.0,US,M
1.0,MI,FT,Machine Learning Scientist,0.006382838718168059,USD,0.43803555211883083,US,0.0,US,S
1.0,MI,FT,Machine Learning Scientist,0.00391524643021649,USD,0.26944621775448,US,0.0,US,S
1.0,SE,FT,Data Scientist,0.0064157399486740796,USD,0.44028340991035547,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.003816542738698427,USD,0.262702644379906,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.006530894255445153,USD,0.44815091218069186,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.004481147594920049,USD,0.30810937176870445,US,0.0,US,M
1.0,SE,FT,Data Manager,0.0049022833453971175,USD,0.3368819515002203,US,0.0,US,M
1.0,SE,FT,Data Manager,0.004408764887806804,USD,0.30316408462735017,US,0.0,US,M
1.0,MI,FT,Machine Learning Infrastructure Engineer,0.006577614002763703,USD,0.4513428702446569,US,0.0,US,M
1.0,MI,FT,Machine Learning Infrastructure Engineer,0.0054484437717970645,USD,0.37419639083953,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.003800092123445417,USD,0.2615787154841437,US,1.0,US,M
1.0,SE,FT,Data Engineer,0.0023688885964335063,USD,0.16379690155282017,US,1.0,US,M
1.0,MI,FT,Data Engineer,0.004869382114891097,USD,0.3346340937086957,US,0.0,US,M
1.0,MI,FT,Data Engineer,0.0036191353556623016,USD,0.24921549763075793,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.00605382641310785,USD,0.41555697420358406,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.00427715996578272,USD,0.2941726534612515,US,0.0,US,M
1.0,MI,FT,Data Analyst,0.0019411725998552346,GBP,0.1660222807664296,GB,1.0,GB,M
1.0,MI,FT,Data Analyst,0.0009886819767059287,GBP,0.08694039580279994,GB,1.0,GB,M
1.0,SE,FT,Data Analyst,0.00572481410804764,USD,0.3930783962883373,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.003421727972626176,USD,0.23572835088160984,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.008860301375271435,USD,0.607299243820639,US,1.0,US,M
1.0,SE,FT,Data Scientist,0.005823517799565703,USD,0.3998219696629113,US,1.0,US,M
1.0,SE,FT,Data Engineer,0.005395801802987431,USD,0.37059981837309053,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.004408764887806804,USD,0.30316408462735017,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.004869382114891097,USD,0.3346340937086957,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.0036191353556623016,USD,0.24921549763075793,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.005066789497927222,USD,0.3481212404578437,US,1.0,US,M
1.0,SE,FT,Data Engineer,0.004079752582746595,USD,0.2806855067121034,US,1.0,US,M
1.0,MI,FT,Data Engineer,0.006382838718168059,USD,0.43803555211883083,US,0.0,US,M
1.0,MI,FT,Data Engineer,0.003750740277686385,USD,0.25820692879685664,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.005560307955517536,USD,0.3818391073307139,US,1.0,US,M
1.0,SE,FT,Data Scientist,0.005066789497927222,USD,0.3481212404578437,US,1.0,US,M
1.0,MI,FT,Data Engineer,0.003257221820096071,GBP,0.27528840015465267,GB,0.0,GB,M
1.0,MI,FT,Data Engineer,0.002599197209975653,GBP,0.22065421653164535,GB,0.0,GB,M
1.0,SE,FT,Data Engineer,0.004856221622688688,USD,0.3337349505920858,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.003316444035006909,USD,0.22853520594873086,US,0.0,US,M
1.0,EN,FT,Data Analyst,0.002599197209975653,USD,0.17953190609349293,US,1.0,US,M
1.0,EN,FT,Data Analyst,0.0022701849049154435,USD,0.15705332817824613,US,1.0,US,M
1.0,SE,FT,Data Scientist,0.007205369480818582,USD,0.49423199690694775,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.004948345068105547,USD,0.3400289524083549,US,0.0,US,M
1.0,SE,FT,Analytics Engineer,0.004737777192867013,USD,0.32564266254259694,US,0.0,US,M
1.0,SE,FT,Analytics Engineer,0.003750740277686385,USD,0.25820692879685664,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.005191814173850101,USD,0.3566631000656375,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.0039481476607225105,USD,0.2716940755460047,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.004573271040336909,USD,0.31440337358497356,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.0027637033625057573,USD,0.1907711950511163,US,1.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.006530894255445153,USD,0.44815091218069186,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.004481147594920049,USD,0.30810937176870445,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.0029282095150358622,USD,0.2020104840087397,US,0.0,US,M
1.0,SE,FT,Data Analyst,0.002615647825228663,USD,0.18065583498925525,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.005313548726722379,USD,0.36498017389427884,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.0033065736658551025,USD,0.22786084861127348,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.005191814173850101,USD,0.3566631000656375,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.0039481476607225105,USD,0.2716940755460047,US,0.0,US,M
1.0,MI,FT,Data Analytics Manager,0.0049022833453971175,USD,0.3368819515002203,US,0.0,US,M
1.0,MI,FT,Data Analytics Manager,0.004408764887806804,USD,0.30316408462735017,US,0.0,US,M
1.0,SE,FT,Research Scientist,0.008027900243469105,USD,0.5504284416950647,US,0.0,US,M
1.0,SE,FT,Research Scientist,0.006382838718168059,USD,0.43803555211883083,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.008356912548529315,USD,0.5729070196103114,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.005922221491083766,USD,0.4065655430374853,US,0.0,US,M
1.0,SE,FT,Data Engineer,0.005066789497927222,USD,0.3481212404578437,US,1.0,US,M
1.0,SE,FT,Data Engineer,0.004079752582746595,USD,0.2806855067121034,US,1.0,US,M
1.0,SE,FT,Research Scientist,0.006382838718168059,USD,0.43803555211883083,US,0.0,US,M
1.0,SE,FT,Research Scientist,0.004737777192867013,USD,0.32564266254259694,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.001283147989734816,EUR,0.09701079870883049,ES,0.0,ES,M
1.0,SE,FT,Data Scientist,0.0009870369151806276,EUR,0.07530098815828516,ES,0.0,ES,M
1.0,SE,FT,Data Scientist,0.004737777192867013,USD,0.32564266254259694,US,0.0,US,M
1.0,SE,FT,Data Scientist,0.003750740277686385,USD,0.25820692879685664,US,0.0,US,M
1.0,EN,FT,Data Analyst,0.0007896295321445021,USD,0.05589972755963567,IN,0.5,IN,M
1.0,MI,FT,Research Scientist,0.005889320260577745,USD,0.4043176852459607,US,0.0,US,M
1.0,MI,FT,Research Scientist,0.00391524643021649,USD,0.26944621775448,US,0.0,US,M
0.6666666666667425,EN,PT,Data Analyst,0.0009317628479305125,USD,0.06561047321902228,US,1.0,US,S
0.6666666666667425,MI,FT,Business Data Analyst,0.0013818516812528787,BRL,0.009344344839368083,BR,1.0,BR,M
1.0,SE,FT,Head of Data,0.002105678752385339,EUR,0.157314079682063,PT,1.0,PT,L
0.6666666666667425,EX,FT,Data Science Manager,0.0032901230506020922,USD,0.22673691971551113,UZ,0.0,RU,L
1.0,SE,FT,Data Analyst,0.005560307955517536,USD,0.3818391073307139,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.004079752582746595,USD,0.2806855067121034,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.003816542738698427,USD,0.262702644379906,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.002888728038428637,USD,0.19931305465891008,US,1.0,US,M
1.0,SE,FT,Data Science Manager,0.004737777192867013,USD,0.32564266254259694,MX,1.0,MX,M
1.0,SE,FT,Data Science Manager,0.0027637033625057573,USD,0.1907711950511163,MX,1.0,MX,M
1.0,SE,FT,Data Analyst,0.005231295650457326,USD,0.3593605294154671,US,1.0,US,M
1.0,SE,FT,Data Analyst,0.0034875304336382178,USD,0.24022406646465919,US,1.0,US,M
1.0,EN,FT,Computer Vision Engineer,0.007040863328288478,USD,0.48299270794932436,US,0.0,US,M
1.0,SE,FT,BI Data Analyst,0.0020069750608672763,EUR,0.15007822545114508,DE,1.0,DE,M
1.0,EN,FT,AI Developer,0.0017766664473251297,EUR,0.1331923177212117,DE,0.0,DE,M
1.0,SE,FT,Machine Learning Engineer,0.006530894255445153,USD,0.44815091218069186,US,0.0,US,M
1.0,SE,FT,Machine Learning Engineer,0.004481147594920049,USD,0.30810937176870445,US,0.0,US,M
